Controller,Run,Solved,IsStable,ConstraintsOK,JointsOK,JointsVelOK,ControlEffort,FinalError,RMSE,SimTime
FBL-QP,296,1,1,1,1,1,1521.111709132,0.0254815230655102,0.380047384338011,42.62
FBL-QP,297,1,1,1,1,1,504.704413378972,0.0182404628487566,0.394806825764449,44.08
FBL-QP,298,1,1,1,1,1,345.677298059982,0.0287800601862507,0.445439251618002,44.28
FBL-QP,299,1,1,1,1,1,434.619237874595,0.0498125986992343,0.453953452287294,42.88
FBL-QP,300,1,1,1,1,1,319.559439088108,0.0261264596649434,0.396344887654851,45.06
FBL-QP,301,1,1,1,1,1,354.904706364073,0.0275154510270673,0.425002399333308,43.98
FBL-QP,302,1,1,1,1,1,398.343583238449,0.0502026970927119,0.354333590744466,40.3
FBL-QP,303,1,1,1,1,1,369.819495994342,0.022641164334279,0.417428145234652,43.96
FBL-QP,304,1,1,1,1,1,863.458048943467,0.0827684101486037,0.437937163344153,41.64
FBL-QP,305,1,1,1,1,1,365.074218756937,0.0302549404004715,0.4302795167952,44.52
FBL-QP,306,1,1,1,1,1,416.76754001131,0.0333897868452591,0.348510990691131,42.16
FBL-QP,307,1,1,1,1,1,3369.16712727075,0.0319938612658542,0.571720773035409,78.82
FBL-QP,308,1,1,1,1,1,317.256573543682,0.0202399588732376,0.430451158286234,41.92
FBL-QP,309,1,1,1,1,1,416.807574955749,0.0243988417118928,0.393996122484441,42.3
FBL-QP,310,1,1,1,1,1,4086.83535148435,0.0763476031065729,0.277532998736988,176.48
FBL-QP,311,1,1,1,1,1,178.68937874782,0.0311006001077491,0.4481318616496,43.88
FBL-QP,312,1,1,1,1,1,376.021571488785,0.0332763818000409,0.360825763104444,41.66
FBL-QP,313,1,1,1,1,1,358.575620329298,0.0333933541357673,0.351694298788869,41.08
FBL-QP,314,1,1,1,1,1,2117.67952488213,0.0829341790703875,0.320667564985242,97.4
FBL-QP,315,1,1,1,1,1,4552.96000849791,0.067685995264127,0.287896159544622,151.2
FBL-QP,316,1,1,1,1,1,1339.19992277295,0.0945589870176091,0.20100174048869,272.94
FBL-QP,317,1,1,1,1,1,1011.42848444629,0.0311209860139438,0.391878774819359,46.42
FBL-QP,318,1,1,1,1,1,159.789387013422,0.0250283887668604,0.400374596574961,41.06
FBL-QP,319,1,1,1,1,1,170.257469543956,0.0260473821879184,0.409152185947674,40.78
FBL-QP,320,1,1,1,1,1,416.34542109526,0.0242232316145439,0.48284744633652,42.76
FBL-QP,321,1,1,1,1,1,684.478168263387,0.067576963630226,0.449432417040244,43.2
FBL-QP,322,1,1,1,1,1,317.451342587054,0.0365746013447824,0.452740994477281,44.8
FBL-QP,323,1,1,1,1,1,850.992011284514,0.0762092541914816,0.268756308901306,89.22
FBL-QP,324,1,1,1,1,1,505.330647733318,0.0705022198029472,0.435257523016224,43.42
FBL-QP,325,1,1,1,1,1,148.567071148523,0.0349945338458747,0.436969246354495,41
FBL-QP,326,1,1,1,1,1,8636.10873744094,0.0496836193730273,0.573554559562033,66.6
FBL-QP,327,1,1,1,1,1,1710.55661493418,0.07241545302807,0.44058894356943,42.62
FBL-QP,328,1,1,1,1,1,1061.42316899637,0.0209825102020568,0.342045749448112,44.04
FBL-QP,329,1,1,1,1,1,330.537009714751,0.0254363864941878,0.373922961782156,41.86
FBL-QP,330,1,1,1,1,1,337.442687941964,0.0246309275343998,0.388798107043797,42.38
FBL-QP,331,1,1,1,1,1,799.620087734327,0.0524698523162014,0.373549349799806,41.38
FBL-QP,332,1,1,1,1,1,441.828176924779,0.0263436434472775,0.3803084709594,40.86
FBL-QP,333,1,1,1,1,1,578.798590236638,0.0670512851999701,0.405939846234323,48.68
FBL-QP,334,1,1,1,1,1,19926.7324339915,0.0592464259004946,0.351460798680691,181.18
FBL-QP,335,1,1,1,1,1,432.810593591719,0.0198661916190866,0.438804428705964,45.62
FBL-QP,336,1,1,1,1,1,354.944794899614,0.0660013940549753,0.355462745309471,42.48
FBL-QP,337,1,1,1,1,1,240.195216854525,0.0303694161633177,0.406626424283206,41.52
FBL-QP,338,1,1,1,1,1,195.737906966866,0.0318380452390466,0.351823240249111,40.4
FBL-QP,339,1,1,1,1,1,156.823702248386,0.0289110423755185,0.422194651997839,43.5
FBL-QP,340,1,1,1,1,1,257.952212188192,0.0420459558438742,0.420209459995247,45.48
FBL-QP,341,1,1,1,1,1,248.288135456925,0.0375318593967677,0.391239676515105,43.2
FBL-QP,342,1,1,1,1,1,4220.53577011433,0.0694414234976466,0.317603443010761,175.64
FBL-QP,343,1,1,1,1,1,2412.58961277354,0.0232082527193725,0.441607041263992,47.92
FBL-QP,344,1,1,1,1,1,662.808060579376,0.0171007853080457,0.467618446522291,43.56
FBL-QP,345,1,1,1,1,1,420.216493520417,0.0411059985411526,0.448347733396163,42.64
FBL-QP,346,1,1,1,1,1,4205.13854208522,0.0936582426070854,0.192216906009042,338.06
FBL-QP,347,1,1,1,1,1,296.242369551973,0.0265682013770802,0.400128471911294,42.5
FBL-QP,348,1,1,1,1,1,702.854559487334,0.0456653525459958,0.435856866327352,43.58
FBL-QP,349,1,1,1,1,1,500.981129260207,0.0165159796263649,0.463905384374461,43.86
FBL-QP,350,1,1,1,1,1,620.989176385855,0.0273587669812246,0.424548587522681,45.66
FBL-QP,351,1,1,1,1,1,802.486124969085,0.0925602349539471,0.385380577878483,55.42
FBL-QP,352,1,1,1,1,1,754.512564146103,0.0572028415403284,0.320474005050836,47.94
FBL-QP,353,1,0,1,1,1,28046.5748953094,0.669052525914095,0.305302029211366,758.04
FBL-QP,354,1,1,1,1,1,2251.82718800945,0.0376068271731414,0.386460879944522,40.74
FBL-QP,355,1,1,1,1,1,922.184367221953,0.0286759982038706,0.324179601085977,48.98
FBL-QP,356,1,1,1,1,1,573.428635930848,0.0783303402158717,0.424795234138162,41.96
FBL-QP,357,1,1,1,1,1,828.441480680873,0.0286820528671781,0.507204276538657,45.52
FBL-QP,358,1,1,1,1,1,361.885555256899,0.0523029469367388,0.452431261418005,46.44
FBL-QP,359,1,1,1,1,1,225.452322552009,0.0338434569229388,0.455185802815567,42.48
FBL-QP,360,1,1,1,1,1,600.174051779215,0.0288859590484848,0.456222191759356,42.54
FBL-QP,361,1,1,1,1,1,622.273035887849,0.0398649277550696,0.492563903460243,44.08
FBL-QP,362,1,1,1,1,1,281.466049306496,0.0265510999763394,0.400723665554144,44.68
FBL-QP,363,1,1,1,1,1,284.724215420056,0.0318247010096779,0.346736631925046,39.64
FBL-QP,364,1,1,1,1,1,307.665489399968,0.0611448072590973,0.450737593095367,45.7
FBL-QP,365,1,1,1,1,1,284.398201468965,0.0424773243857768,0.349856173825073,39.96
FBL-QP,366,1,1,1,1,1,262.037325469314,0.0364393579620239,0.377147500985846,42.92
FBL-QP,367,1,1,1,1,1,265.810690012799,0.0244650527978044,0.289394917099369,38.24
FBL-QP,368,1,1,1,1,1,918.517783987171,0.0305201124333836,0.434116205308737,42.38
FBL-QP,369,1,1,1,1,1,437.704761175374,0.0828586537930269,0.403349429222541,48.52
FBL-QP,370,1,1,1,1,1,314.687130276466,0.0329760653465115,0.482364673092491,45.04
FBL-QP,371,1,1,1,1,1,519.743099167481,0.0271941289827903,0.462008027040338,45.98
FBL-QP,372,1,1,1,1,1,194.501588679288,0.0308701153599198,0.382343690338621,42.44
FBL-QP,373,1,1,1,1,1,237.698735426109,0.0241295725755628,0.345696631446046,39.98
FBL-QP,374,1,1,1,1,1,847.810380703292,0.0396893664978594,0.348529811528937,39.36
FBL-QP,375,1,1,1,1,1,405.860226303244,0.0219462175395989,0.416761828682943,45.58
FBL-QP,376,1,1,1,1,1,328.623830237726,0.0528047282668412,0.37840927215214,42.6
FBL-QP,377,1,1,1,1,1,572.029550133767,0.0267025115057187,0.4511608157304,41.88
FBL-QP,378,1,1,1,1,1,1114.73190753753,0.043561884455588,0.459446071093669,41.9
FBL-QP,379,1,1,1,1,1,176.001084734269,0.0243866542937526,0.333230787848158,38.86
FBL-QP,380,1,1,1,1,1,827.286836397226,0.0383717934515051,0.507636660143065,45.16
FBL-QP,381,1,1,1,1,1,650.243000453144,0.0248470747440448,0.457538103035724,45.02
FBL-QP,382,1,1,1,1,1,713.980604609623,0.0459249073891002,0.47337608819038,44.24
FBL-QP,383,1,1,1,1,1,610.555214850395,0.092579268711279,0.290780791647333,74.92
FBL-QP,384,1,1,1,1,1,573.279081911751,0.042769246292085,0.416364076605001,47.2
FBL-QP,385,1,1,1,1,1,562.115535944358,0.0271201867359577,0.476074608220263,45.42
FBL-QP,386,1,1,1,1,1,241.717044836366,0.0310765633968778,0.36815986581371,41.94
FBL-QP,387,1,1,1,1,1,274.871538554959,0.0286444869873823,0.403976705412348,41.94
FBL-QP,388,1,1,1,1,1,561.290703949488,0.0333223751975084,0.331131087722621,39.14
FBL-QP,389,1,1,1,1,1,316.891928809806,0.0300036373322833,0.435294342877841,42.96
FBL-QP,390,1,1,1,1,1,301.93733311812,0.0248571428047181,0.331385247238962,39.12
FBL-QP,391,1,1,1,1,1,409.108523461978,0.035312177263442,0.327188315854912,40.22
FBL-QP,392,1,1,1,1,1,240.819759833221,0.0259197270974014,0.305231558309628,38.86
FBL-QP,393,1,1,1,1,1,3297.93265168688,0.0696911288203922,0.2724125230317,131.64
FBL-QP,394,1,1,1,1,1,435.981190831507,0.0272163768819958,0.358215554021215,40.58
FBL-QP,395,1,1,1,1,1,536.506399715898,0.0344497080590271,0.410902142401229,43.22
FBL-QP,396,1,1,1,1,1,822.134973916118,0.046285366308174,0.502757763626872,45.02
FBL-QP,397,1,1,1,1,1,499.964560223843,0.025264908928051,0.355399392895586,41.4
FBL-QP,398,1,1,1,1,1,191.341687401641,0.0255248826470051,0.358326729732046,41.66
FBL-QP,399,1,1,1,1,1,223.499553145914,0.0219287962888227,0.367804507624362,39.38
FBL-QP,400,1,1,1,1,1,6031.76523197153,0.092351901904128,0.22478719660655,316.46
FBL-QP,401,1,1,1,1,1,438.687882094937,0.0356461617098865,0.466926182655158,42.92
FBL-QP,402,1,1,1,1,1,320.894156609146,0.0235750211654719,0.316068795543311,39.52
FBL-QP,403,1,1,1,1,1,217.386488892868,0.0518715611109127,0.348884503153459,40.76
FBL-QP,404,1,1,1,1,1,636.33465210159,0.0379509202775455,0.396728422800622,48.98
FBL-QP,405,1,1,1,1,1,375.415205950927,0.0396683585754777,0.430566770146948,42.46
FBL-QP,406,1,1,1,1,1,1976.3386363834,0.0265414999521209,0.499354810810803,45.26
FBL-QP,407,1,1,1,1,1,429.711473849233,0.029644579531758,0.41855677736124,40.8
FBL-QP,408,1,1,1,1,1,786.228275498469,0.0260581317234382,0.471880313282718,43.44
FBL-QP,409,1,1,1,1,1,659.84508827929,0.0342044720540599,0.480219026126473,47.46
FBL-QP,410,1,1,1,1,1,365.974769624374,0.0175259702059743,0.444408486736473,43.58
FBL-QP,411,1,1,1,1,1,348.64812769032,0.0343786476607746,0.348158192899965,39.56
FBL-QP,412,1,1,1,1,1,26585.263041556,0.0786347282538283,0.249241181744173,468.62
FBL-QP,413,1,1,1,1,1,528.035027898463,0.0906740289833556,0.360155116038789,64.6
FBL-QP,414,1,1,1,1,1,667.45073829879,0.0330046090786656,0.365483196114854,41.32
FBL-QP,415,1,1,1,1,1,227.286217706353,0.0401097409721514,0.41416980892354,42.16
FBL-QP,416,1,1,1,1,1,709.287795816756,0.0482817261976011,0.367124497738788,41.84
FBL-QP,417,1,1,1,1,1,173.819734810889,0.0249532015739481,0.394026492114207,41.26
FBL-QP,418,1,1,1,1,1,271.538410467678,0.0402527222029804,0.427975503303346,41.12
FBL-QP,419,1,1,1,1,1,252.571284370882,0.0272513122017259,0.322657314459081,39.4
FBL-QP,420,1,0,1,1,1,24666.8096657375,0.146693645646111,0.246724690838343,759.72
FBL-QP,421,1,1,1,1,1,997.002666490795,0.0230893029107162,0.412915214269387,48.96
FBL-QP,422,1,1,1,1,1,860.953611299673,0.0539641031492562,0.49253837580769,51.14
FBL-QP,423,1,1,1,1,1,466.175679046656,0.0308935096578533,0.339227265257513,44.12
FBL-QP,424,1,1,1,1,1,166.806662871731,0.023456851040865,0.348301041749269,40.62
FBL-QP,425,1,1,1,1,1,247.202425304373,0.0282054496766539,0.298356461795492,38.74
FBL-QP,426,1,1,1,1,1,466.780625796817,0.0289509114052036,0.459781354061074,41.3
FBL-QP,427,1,1,1,1,1,248.13846984206,0.0279946836338093,0.395323344039256,41.1
FBL-QP,428,1,1,1,1,1,407.4553865756,0.0369694140646792,0.356005197385433,42.22
FBL-QP,429,1,1,1,1,1,834.385763650256,0.0465619409534168,0.48281143935038,45.42
FBL-QP,430,1,1,1,1,1,403.641858754856,0.0433674398147628,0.44379410271713,41.8
FBL-QP,431,1,1,1,1,1,234.820836224906,0.0295722973813081,0.429691539566485,43.1
FBL-QP,432,1,1,1,1,1,210.652038651499,0.0359297974485821,0.402186209276423,41.3
FBL-QP,433,1,1,1,1,1,371.441290909017,0.0401566656775783,0.397274337890164,43.1
FBL-QP,434,1,1,1,1,1,382.504274533464,0.0402025242244849,0.442132989164852,40.56
FBL-QP,435,1,1,1,1,1,387.11159297745,0.0334371499145591,0.376010766007813,40.9
FBL-QP,436,1,1,1,1,1,368.835740680398,0.0655871450702379,0.397410504930724,50.12
FBL-QP,437,1,1,1,1,1,306.357760377804,0.0339266513886049,0.350786991872108,40.86
FBL-QP,438,1,1,1,1,1,611.630306022218,0.0722489267103223,0.394801612796946,52.52
FBL-QP,439,1,1,1,1,1,892.086353784209,0.0732393013526126,0.450598195242011,42.62
FBL-QP,440,1,1,1,1,1,597.732804766016,0.0161053446480625,0.466448858929066,44.38
FBL-QP,441,1,1,1,1,1,311.259911599732,0.0361567090608285,0.452561902218659,44.22
FBL-QP,442,1,1,1,1,1,445.98703166252,0.0288540023207821,0.42032943346991,50.52
FBL-QP,443,1,1,1,1,1,285.657266307947,0.035351448528269,0.3149754409191,38.66
FBL-QP,444,1,1,1,1,1,241.581533046835,0.0256039243692011,0.416756099406282,43.12
FBL-QP,445,1,1,1,1,1,300.759494334151,0.0297072166251716,0.333711252712013,39.34
FBL-QP,446,1,1,1,1,1,882.516373316755,0.0255334643355409,0.379968719605726,39.98
FBL-QP,447,1,1,1,1,1,251.797059276116,0.0263674394185842,0.369049278348411,43.08
FBL-QP,448,1,1,1,1,1,207.851364507695,0.0232189832457147,0.353470722823006,40.38
FBL-QP,449,1,1,1,1,1,259.118437985015,0.0346348157007358,0.474154260599868,43.24
FBL-QP,450,1,1,1,1,1,630.701411295925,0.0346955707724871,0.358792351977576,54.3
FBL-QP,451,1,1,1,1,1,227.26737763817,0.026051426955118,0.363496998929039,41.08
FBL-QP,452,1,1,1,1,1,255.284895810586,0.0393793780332177,0.39996233814639,42.02
FBL-QP,453,1,1,1,1,1,270.339070953057,0.0227564906346071,0.376007937745208,42.12
FBL-QP,454,1,1,1,1,1,352.705048029431,0.0289541387618837,0.412481574654189,43.74
FBL-QP,455,1,1,1,1,1,246.644017590568,0.0327556636070789,0.361575321919445,40.74
FBL-QP,456,1,1,1,1,1,3579.8672953769,0.0635296229789371,0.470859492775706,52.54
FBL-QP,457,1,1,1,1,1,505.282207187622,0.0281797025598057,0.386901090643248,41.5
FBL-QP,458,1,1,1,1,1,243.936686944105,0.0249236927803472,0.337079556747934,42.92
FBL-QP,459,1,1,1,1,1,295.691766932204,0.0172435897887781,0.461563204457242,43.46
FBL-QP,460,1,1,1,1,1,868.407698746801,0.0334298950641583,0.47982388857641,44.78
FBL-QP,461,1,1,1,1,1,463.918056179785,0.0323991162443954,0.439730930748618,44.16
FBL-QP,462,1,1,1,1,1,641.358228360986,0.0651449854905929,0.525292190892388,46.6
FBL-QP,463,1,1,1,1,1,2822.21745964094,0.08816232401951,0.252198719125705,170.1
FBL-QP,464,1,1,1,1,1,2287.49940548787,0.0934954431955733,0.433372706212316,56.74
FBL-QP,465,1,1,1,1,1,401.10789026054,0.0291527901080261,0.467733324213341,47.52
FBL-QP,466,1,1,1,1,1,13635.0334281888,0.0930947488479751,0.228659754086373,408.86
FBL-QP,467,1,1,1,1,1,454.192627563724,0.0665526849103806,0.383845719891053,46.04
FBL-QP,468,1,1,1,1,1,2248.90457459643,0.0287517176328416,0.39054623843939,42.4
FBL-QP,469,1,1,1,1,1,678.220980972935,0.0787231677644869,0.425010408741093,41.12
FBL-QP,470,1,1,1,1,1,308.743073222821,0.0237307495845041,0.31382019630709,41.12
FBL-QP,471,1,1,1,1,1,327.612741070224,0.026481013456717,0.398227314419997,41.5
FBL-QP,472,1,1,1,1,1,431.993274987353,0.0419769140268607,0.425394264930023,43.94
FBL-QP,473,1,1,1,1,1,675.153379273618,0.0396860805373632,0.493987357107213,45.48
FBL-QP,474,1,1,1,1,1,461.513827762042,0.041281400227895,0.321525583305125,45.36
FBL-QP,475,1,1,1,1,1,236.290845608703,0.0274857967488376,0.296423637963574,38.4
FBL-QP,476,1,1,1,1,1,472.547921468225,0.0666485568027646,0.423370569944329,45.44
FBL-QP,477,1,1,1,1,1,1208.68647745483,0.0726507956096696,0.416728451286793,55.08
FBL-QP,478,1,1,1,1,1,470.772888390524,0.029637579596306,0.376337722926818,41.14
FBL-QP,479,1,1,1,1,1,1689.41888760873,0.0706454743177484,0.271423917476537,110.08
FBL-QP,480,1,1,1,1,1,642.29651421779,0.0150102685436603,0.49404620338036,43.9
FBL-QP,481,1,1,1,1,1,635.332217319028,0.0332255083983489,0.387090520815697,47.8
FBL-QP,482,1,1,1,1,1,246.86286253755,0.0247651158331107,0.325079558532576,40.26
FBL-QP,483,1,1,1,1,1,322.10568822051,0.0253327175444411,0.357537266789117,40.38
FBL-QP,484,1,1,1,1,1,1039.29023748832,0.0251052548444153,0.345731118422991,41.3
FBL-QP,485,1,1,1,1,1,942.876780397895,0.01982675989983,0.487152222027225,46.54
FBL-QP,486,1,1,1,1,1,378.795255489593,0.0276633338356359,0.363047239858203,40.8
FBL-QP,487,1,1,1,1,1,300.700969133128,0.0328098498321933,0.38208043768082,42.32
FBL-QP,488,1,1,1,1,1,282.503006385769,0.0264221748848505,0.381493977010622,43.28
FBL-QP,489,1,1,1,1,1,3851.42954834093,0.0703318249314801,0.370083726117548,156.02
FBL-QP,490,1,1,1,1,1,502.197876961483,0.0299033787564423,0.429619713027851,41.22
FBL-QP,491,1,1,1,1,1,170.136661659212,0.0229388964804972,0.316449595860566,39.62
FBL-QP,492,1,1,1,1,1,300.732779837538,0.0337191378214515,0.402297899201235,41.12
FBL-QP,493,1,1,1,1,1,212.916628686099,0.0241035817146171,0.385228907260237,41.48
FBL-QP,494,1,1,1,1,1,544.791037460905,0.0300009582742327,0.459471944803964,43.86
FBL-QP,495,1,1,1,1,1,8480.08591464953,0.0862764485544677,0.238615968435699,431.34
FBL-QP,496,1,1,1,1,1,366.705362855798,0.0324452508340165,0.439464316898189,44.48
FBL-QP,497,1,1,1,1,1,434.180301564598,0.0277604361889648,0.397119383013763,44.46
FBL-QP,498,1,1,1,1,1,400.18381454112,0.0195628620521685,0.444303524126972,41.58
FBL-QP,499,1,0,1,1,1,108224.91161592,0.306867137556818,0.409821322504434,758.56
FBL-QP,500,1,1,1,1,1,682.014648073218,0.0412155024698132,0.442862974525698,45.8
FBL-QP,501,1,1,1,1,1,1303.71077808342,0.0719355796229851,0.346924273507524,69.96
FBL-QP,502,1,0,1,1,1,74853.021983816,0.170713791605026,0.400430912569293,758
FBL-QP,503,1,1,1,1,1,493.890897741058,0.0414749902289574,0.471167204413554,45.6
FBL-QP,504,1,1,1,1,1,522.850047222115,0.0235658127382416,0.557424052179724,51.7
FBL-QP,505,1,1,1,1,1,3222.83779729656,0.0649157396186666,0.316975695697382,100.1
FBL-QP,506,1,1,1,1,1,535.938591677547,0.026021156278982,0.476453944299664,42.86
FBL-QP,507,1,1,1,1,1,385.716914739816,0.0225364499438838,0.437654298353545,41.88
FBL-QP,508,1,1,1,1,1,663.461395976313,0.0394124749953155,0.451931873806085,46.6
FBL-QP,509,1,1,1,1,1,468.543114245431,0.0340962767065353,0.376589358108667,41.22
FBL-QP,510,1,1,1,1,1,737.298884614623,0.0358776269532761,0.517654116927142,46.62
FBL-QP,511,1,1,1,1,1,803.417561714379,0.0274691074583009,0.391084355481926,40.9
FBL-QP,512,1,1,1,1,1,6726.77957249533,0.0294280183911579,0.573666755272092,56.88
FBL-QP,513,1,1,1,1,1,524.288788520565,0.0291329916601868,0.34739217134141,46.68
FBL-QP,514,1,1,1,1,1,175.61215097054,0.0268231385001106,0.397437881364873,40.68
FBL-QP,515,1,1,1,1,1,639.942705025808,0.024859638861755,0.347694138902933,40.76
FBL-QP,516,1,1,1,1,1,841.024969843362,0.0519709553582193,0.432485359271179,41.5
FBL-QP,517,1,1,1,1,1,567.050950350156,0.0277210688135636,0.452074371285047,44.3
FBL-QP,518,1,1,1,1,1,454.13569661774,0.0260974942194291,0.453190254808919,42.56
FBL-QP,519,1,1,1,1,1,392.554528680981,0.0379997611086789,0.404123097786639,44.84
FBL-QP,520,1,1,1,1,1,636.874941296991,0.0287831760336517,0.45052641676958,42.36
FBL-QP,521,1,1,1,1,1,3237.02954191224,0.0291559225871788,0.513078718594405,44.18
FBL-QP,522,1,1,1,1,1,397.947710199392,0.035173478259045,0.359674501830246,44.48
FBL-QP,523,1,1,1,1,1,626.622723365751,0.0212194528331564,0.378690930386202,43.9
FBL-QP,524,1,1,1,1,1,448.440349056531,0.0606193683878899,0.489054503187644,46.66
FBL-QP,525,1,1,1,1,1,294.791497030101,0.0331221790202677,0.375979654054862,40.22
FBL-QP,526,1,1,1,1,1,222.723261780004,0.0425486820818981,0.385339821862994,41.2
FBL-QP,527,1,1,1,1,1,464.299948962283,0.0354812994738682,0.388181771433541,41.22
FBL-QP,528,1,1,1,1,1,708.96352091238,0.030088570367819,0.44430361910182,40.98
FBL-QP,529,1,1,1,1,1,475.643808884899,0.0777727914248307,0.275745881786032,62.38
FBL-QP,530,1,1,1,1,1,393.739782638572,0.0297138278783355,0.365575946751592,40.5
FBL-QP,531,1,1,1,1,1,571.181329275788,0.0589242813581973,0.356893272121608,49.46
FBL-QP,532,1,1,1,1,1,605.950274152718,0.0374632251605722,0.381589976701615,44.76
FBL-QP,533,1,1,1,1,1,264.590670452985,0.0178110371019765,0.411031316098674,41.94
FBL-QP,534,1,1,1,1,1,539.740515521223,0.0401750803965268,0.501869162908127,47.34
FBL-QP,535,1,1,1,1,1,544.154986658132,0.0289278209850764,0.476870144761804,42.52
FBL-QP,536,1,1,1,1,1,1666.46571228845,0.0491356509901678,0.322036590360582,55.9
FBL-QP,537,1,1,1,1,1,5967.08432738282,0.0923111050624674,0.23079797592008,282.4
FBL-QP,538,0,0,1,0,1,1087935.96280927,2.10933825963704,2.3705656876869,758.36
FBL-QP,539,1,1,1,1,1,553.815470910447,0.0427308081752674,0.471144371436352,44.48
FBL-QP,540,1,1,1,1,1,245.62814547262,0.0256225886331252,0.356600358419475,39.32
FBL-QP,541,1,1,1,1,1,221.040225944279,0.0457722535771359,0.393393118375635,43.08
FBL-QP,542,1,1,1,1,1,322.052248597133,0.0182883178939784,0.414492858286198,41.26
FBL-QP,543,1,1,1,1,1,238.861077251294,0.028423900390198,0.381014485445192,40.32
FBL-QP,544,1,1,1,1,1,277.777619884686,0.022449257795284,0.424233860162634,40.94
FBL-QP,545,1,1,1,1,1,444.929981857916,0.0383589548984545,0.386980147343687,43.94
FBL-QP,546,1,1,1,1,1,701.538427614031,0.0271597358882969,0.474574276591941,45.14
FBL-QP,547,1,1,1,1,1,1263.09502623571,0.0921040367874849,0.386077912120829,56.2
FBL-QP,548,1,1,1,1,1,362.309809253936,0.0174760476272614,0.455359806456561,41.76
FBL-QP,549,1,1,1,1,1,761.889049761606,0.0301125910200504,0.547003362706907,48.14
FBL-QP,550,1,1,1,1,1,652.937006411307,0.027491250702553,0.422892208688945,41
FBL-QP,551,1,1,1,1,1,375.119224209835,0.0385215437665108,0.409683467555793,41.32
FBL-QP,552,1,1,1,1,1,261.701392011822,0.0285741558137297,0.363986558465324,42.5
FBL-QP,553,1,1,1,1,1,312.842621951646,0.0249159970521244,0.34396375691254,40.02
FBL-QP,554,1,1,1,1,1,1173.87638288026,0.0428276049034056,0.401202908895743,49.14
FBL-QP,555,1,1,1,1,1,239.161133925335,0.0279661428310163,0.367218045329714,40.32
FBL-QP,556,1,1,1,1,1,676.993650693563,0.0307379901875435,0.470100229512525,43.12
FBL-QP,557,1,1,1,1,1,261.44685818901,0.0219414585982873,0.348925692545963,40.58
FBL-QP,558,1,1,1,1,1,241.193082464548,0.0231589488807127,0.402467035008046,43.04
FBL-QP,559,1,1,1,1,1,394.923603366337,0.0168696816191355,0.460581782186438,41.36
FBL-QP,560,1,1,1,1,1,533.032136023512,0.0462097819170627,0.314278580754452,44.04
FBL-QP,561,1,0,1,0,1,164646.427552908,0.359873439790407,0.394894556686347,759.98
FBL-QP,562,1,1,1,1,1,863.813720224558,0.0511973135419864,0.492692307469451,48.58
FBL-QP,563,1,1,1,1,1,717.268100007012,0.0201939328964094,0.485027086133413,44.96
FBL-QP,564,1,1,1,1,1,675.507433596518,0.0261871657618868,0.355859290182731,39.8
FBL-QP,565,1,1,1,1,1,765.247899263756,0.0313694817179514,0.439939672142305,51.28
FBL-QP,566,1,1,1,1,1,313.758893163081,0.0240521398774772,0.449440422756804,43.34
FBL-QP,567,1,1,1,1,1,198.184756360981,0.024556135708615,0.345142744306499,39.98
FBL-QP,568,1,1,1,1,1,914.612104859732,0.0319489157482659,0.509678903994656,49.68
FBL-QP,569,1,1,1,1,1,227.831988760922,0.0291125246587085,0.377260821091136,40.3
FBL-QP,570,1,1,1,1,1,5170.52781705241,0.0766372833683651,0.291082947153117,148.16
FBL-QP,571,1,1,1,1,1,243.109270500803,0.0284635220591603,0.410715925225414,43.34
FBL-QP,572,1,1,1,1,1,403.633374208637,0.0459479565582964,0.44895205033549,43.8
FBL-QP,573,1,1,1,1,1,774.789578323428,0.0491629128646024,0.455462819279779,42.06
FBL-QP,574,1,1,1,1,1,1158.84683063034,0.0383592551016211,0.272424659456911,90.52
FBL-QP,575,1,1,1,1,1,435.480483778784,0.0268327733655093,0.415760561695122,43.36
FBL-QP,576,1,1,1,1,1,650.81058222839,0.0366243786999837,0.498991146241496,46.24
FBL-QP,577,1,1,1,1,1,508.37454080585,0.029936055188493,0.340791542553727,45.42
FBL-QP,578,1,1,1,1,1,446.96933273934,0.0859733023512425,0.365086657968657,53.94
FBL-QP,579,1,1,1,1,1,416.838693790447,0.0341737707638656,0.394318136302222,43.9
FBL-QP,580,1,1,1,1,1,2616.92953879204,0.0617656667262339,0.312416597910896,135.56
FBL-QP,581,1,1,1,1,1,431.180611664848,0.021552787065957,0.414277242913972,43.48
FBL-QP,582,1,1,1,1,1,273.234506511632,0.0242443982307359,0.3143356402535,39.12
FBL-QP,583,1,1,1,1,1,369.360459098423,0.0273768825112437,0.472640180556594,44.22
FBL-QP,584,1,1,1,1,1,266.641945280236,0.0261706834866013,0.396718105809437,40.74
FBL-QP,585,1,1,1,1,1,462.5726692603,0.0260198509695062,0.472734607508023,45.44
FBL-QP,586,1,1,1,1,1,549.551494446641,0.0581234078189187,0.399013305069606,47.48
FBL-QP,587,1,1,1,1,1,207.779182111904,0.0276937621125029,0.410545703955319,41.22
FBL-QP,588,1,1,1,1,1,435.761990218788,0.0408244917762119,0.43426359043066,42.52
FBL-QP,589,1,1,1,1,1,2280.3657821669,0.0955953504176269,0.188824488224955,343.62
FBL-QP,590,1,1,1,1,1,580.104902633512,0.0422952223213618,0.441820918569807,43.68
FBL-QP,591,1,1,1,1,1,402.707322626923,0.0432575803139472,0.312094097993218,41.76
